"subj"	"run"	"trial"	"onset"	"slowed"	"end"	"startpos"	"endpos"	"maxpos"	"minpos"	"held"	"cordir"	"corpos"	"corside"	"gtMinLen"	"intime"	"distance"	"crossFix"	"MaxMinX"	"gtMinMag"	"startatFix"	"p.tracked"	"xdat"	"reason"
36	0	1	0.496666666666667	0.588666666666667	0.592666666666667	115.359051853322	13.6277380904662	115.359051853322	13.6277380904662	0	TRUE	FALSE	TRUE	TRUE	TRUE	-101.731313762856	0	FALSE	TRUE	TRUE	0.571428571428571	164	NA
36	0	1	0.600666666666667	0.708666666666667	0.720666666666667	13.7989425459509	67.8549172185581	67.8549172185581	13.7989425459509	1	FALSE	TRUE	TRUE	TRUE	TRUE	54.0559746726072	0	FALSE	TRUE	FALSE	1	164	NA
36	0	2	0.512666666666667	0.652666666666667	0.668666666666667	113.726201236625	201.743050852315	201.743050852315	113.726201236625	0	TRUE	FALSE	TRUE	TRUE	TRUE	88.0168496156904	1	TRUE	TRUE	TRUE	1	181	NA
36	0	2	0.740666666666667	0.832666666666667	0.860666666666667	204.863058352297	243.707825913058	243.707825913058	204.863058352297	1	TRUE	TRUE	TRUE	TRUE	TRUE	38.8447675607605	0	FALSE	TRUE	FALSE	1	181	NA
36	0	3	0.404666666666667	0.504666666666667	0.504666666666667	122.221382069413	18.2078497730052	122.221382069413	18.2078497730052	0	TRUE	TRUE	TRUE	TRUE	TRUE	-104.013532296408	-1	TRUE	TRUE	TRUE	0.714285714285714	166	NA
36	0	3	0.512666666666667	0.584666666666667	0.600666666666667	17.8520664145787	67.3413587393575	67.3413587393575	17.8520664145787	1	FALSE	FALSE	TRUE	TRUE	TRUE	49.4892923247788	0	FALSE	TRUE	FALSE	1	166	NA
36	0	4	0.430666666666667	0.536416666666667	0.538666666666667	129.280027963611	24.0392341336185	129.280027963611	24.0392341336185	0	TRUE	TRUE	TRUE	TRUE	TRUE	-105.240793829992	0	FALSE	TRUE	TRUE	0.714285714285714	186	NA
36	0	4	0.545416666666667	0.610666666666667	0.624166666666667	24.2934997969136	62.0230917041138	62.0230917041138	24.2934997969136	0	FALSE	FALSE	TRUE	TRUE	TRUE	37.7295919072002	0	FALSE	TRUE	FALSE	1	186	NA
36	0	4	0.687166666666667	0.788416666666667	0.799666666666667	57.1494962252712	9.32097516227413	57.1494962252712	9.32097516227413	1	TRUE	TRUE	TRUE	TRUE	TRUE	-47.828521062997	0	FALSE	TRUE	FALSE	1	186	NA
36	0	5	0.460666666666667	0.528666666666667	0.532666666666667	118.826687044048	17.7433044802501	118.826687044048	17.7433044802501	0	TRUE	FALSE	TRUE	TRUE	TRUE	-101.083382563798	0	FALSE	TRUE	TRUE	1	184	NA
36	0	5	0.540666666666667	0.596666666666667	0.616666666666667	17.7911621112458	41.2272197690598	41.2272197690598	17.7911621112458	1	FALSE	FALSE	TRUE	TRUE	TRUE	23.436057657814	0	FALSE	TRUE	FALSE	1	184	NA
36	0	6	0.424666666666667	NA	0.500666666666667	125.832736625655	147.728537080195	147.728537080195	125.832736625655	0	TRUE	FALSE	TRUE	TRUE	TRUE	21.8958004545401	0	FALSE	TRUE	TRUE	1	162	NA
36	0	6	0.500666666666667	0.544666666666667	0.552666666666667	147.728537080195	170.46969408773	170.46969408773	147.728537080195	1	TRUE	FALSE	TRUE	TRUE	TRUE	22.7411570075346	0	FALSE	TRUE	FALSE	1	162	NA
36	0	6	0.672666666666667	0.700666666666667	0.712666666666667	166.367029536654	156.035838070118	166.367029536654	156.035838070118	1	FALSE	FALSE	TRUE	FALSE	TRUE	-10.3311914665353	0	FALSE	TRUE	FALSE	1	162	NA
36	0	7	0.396666666666667	0.512666666666667	0.524666666666667	120.810595333105	4.29933983258442	120.810595333105	4.29933983258442	1	TRUE	TRUE	TRUE	TRUE	TRUE	-116.51125550052	0	FALSE	TRUE	TRUE	0.875	186	NA
36	0	8	0.387083333333333	0.5125	0.524166666666667	122.084571289408	19.6659245363455	122.084571289408	19.6659245363455	1	TRUE	TRUE	TRUE	TRUE	TRUE	-102.418646753063	0	FALSE	TRUE	TRUE	1	166	NA
36	0	8	1.16583333333333	1.18333333333333	1.18333333333333	20.8018493447248	18.1871135862869	20.8018493447248	18.1871135862869	1	TRUE	TRUE	TRUE	FALSE	TRUE	-2.6147357584379	0	FALSE	FALSE	FALSE	1	166	NA
36	0	9	0.472666666666667	0.608666666666667	0.636666666666667	131.447889492211	269.060480512433	269.060480512433	131.447889492211	1	TRUE	TRUE	TRUE	TRUE	TRUE	137.612591020222	0	FALSE	TRUE	TRUE	1	161	NA
36	0	10	0.480666666666667	0.556666666666667	0.556666666666667	125.256985600291	24.5836168410179	125.256985600291	24.5836168410179	0	TRUE	TRUE	TRUE	TRUE	TRUE	-100.673368759273	-1	TRUE	TRUE	TRUE	0.6	185	NA
36	0	10	0.564666666666667	0.636666666666667	0.648666666666667	24.5488688409753	68.4868751563407	68.4868751563407	24.5488688409753	1	FALSE	TRUE	TRUE	TRUE	TRUE	43.9380063153653	0	FALSE	TRUE	FALSE	1	185	NA
36	0	11	0.488666666666667	0.628666666666667	0.644666666666667	117.356979834941	271.257905820013	271.257905820013	117.356979834941	0	TRUE	TRUE	TRUE	TRUE	TRUE	153.900925985072	1	TRUE	TRUE	TRUE	0.909090909090909	181	NA
36	0	11	0.716666666666667	0.784666666666667	0.800666666666667	267.728136667558	238.868793228075	267.728136667558	238.868793228075	1	FALSE	TRUE	TRUE	TRUE	TRUE	-28.8593434394832	0	FALSE	TRUE	FALSE	1	181	NA
36	0	12	0.464666666666667	0.588666666666667	0.600666666666667	120.971651723314	14.3109708799547	120.971651723314	14.3109708799547	1	TRUE	TRUE	TRUE	TRUE	TRUE	-106.660680843359	0	FALSE	TRUE	TRUE	1	185	NA
36	0	12	0.704666666666667	0.796666666666667	0.816666666666667	18.2034520757115	57.5685191201186	57.5685191201186	18.2034520757115	1	FALSE	TRUE	TRUE	TRUE	TRUE	39.3650670444071	0	FALSE	TRUE	FALSE	1	185	NA
36	0	12	1.24466666666667	1.33266666666667	1.36466666666667	64.9780729390788	97.938101532635	97.938101532635	64.9780729390788	1	FALSE	FALSE	TRUE	TRUE	TRUE	32.9600285935562	0	FALSE	TRUE	FALSE	1	185	NA
36	0	13	0.460666666666667	NA	0.520666666666667	120.379889993205	65.3085445678154	120.379889993205	65.3085445678154	0	FALSE	FALSE	FALSE	TRUE	TRUE	-55.0713454253895	0	FALSE	TRUE	TRUE	1	163	NA
36	0	13	0.520666666666667	0.624666666666667	0.632666666666667	65.3085445678154	210.002654189192	210.002654189192	65.3085445678154	0	TRUE	FALSE	TRUE	TRUE	TRUE	144.694109621377	1	TRUE	TRUE	FALSE	1	163	NA
36	0	13	0.668666666666667	0.712666666666667	0.736666666666667	206.000776479687	189.982868258857	206.000776479687	189.982868258857	1	FALSE	TRUE	TRUE	TRUE	TRUE	-16.0179082208297	0	FALSE	TRUE	FALSE	1	163	NA
36	0	13	1.35666666666667	1.43666666666667	1.46066666666667	199.588108191744	168.924548391468	199.588108191744	168.924548391468	1	FALSE	TRUE	TRUE	TRUE	TRUE	-30.6635598002761	0	FALSE	TRUE	FALSE	1	163	NA
36	0	14	0.456666666666667	0.492666666666667	0.496666666666667	134.305285862344	118.89542913274	134.305285862344	118.89542913274	0	FALSE	FALSE	FALSE	FALSE	TRUE	-15.4098567296035	-1	TRUE	TRUE	TRUE	1	182	NA
36	0	14	0.504666666666667	NA	0.644666666666667	118.983813530925	197.234946992614	197.234946992614	118.983813530925	0	TRUE	TRUE	TRUE	TRUE	TRUE	78.2511334616882	1	TRUE	TRUE	FALSE	1	182	NA
36	0	14	0.644666666666667	0.760666666666667	0.776666666666667	197.234946992614	259.888006187102	259.888006187102	197.234946992614	1	TRUE	FALSE	TRUE	TRUE	TRUE	62.6530591944882	0	FALSE	TRUE	FALSE	1	182	NA
36	0	15	0.608666666666667	0.692666666666667	0.720666666666667	139.391136933758	171.547113375391	171.547113375391	139.391136933758	1	TRUE	FALSE	TRUE	TRUE	TRUE	32.1559764416325	0	FALSE	TRUE	TRUE	1	161	NA
36	0	15	1.09266666666667	1.18466666666667	1.20866666666667	180.74663264136	216.818600851766	216.818600851766	180.74663264136	1	TRUE	FALSE	TRUE	TRUE	TRUE	36.0719682104055	0	FALSE	TRUE	FALSE	1	161	NA
36	0	16	0.432666666666667	0.544666666666667	0.552666666666667	121.503902176064	4.66036280463664	121.503902176064	4.66036280463664	0	TRUE	FALSE	TRUE	TRUE	TRUE	-116.843539371427	-1	TRUE	TRUE	TRUE	0.875	164	NA
36	0	16	0.564666666666667	0.668666666666667	0.684666666666667	5.1819311322166	97.9645098948263	97.9645098948263	5.1819311322166	1	FALSE	TRUE	TRUE	TRUE	TRUE	92.7825787626096	0	FALSE	TRUE	FALSE	0.875	164	NA
36	0	17	0.468666666666667	NA	0.528666666666667	118.495846518053	94.5214298934594	118.495846518053	93.9668515258894	0	FALSE	FALSE	FALSE	TRUE	TRUE	-23.9744166245937	0	FALSE	TRUE	TRUE	1	163	NA
36	0	17	0.528666666666667	0.632666666666667	0.656666666666667	94.5214298934594	155.295864286184	155.295864286184	94.5214298934594	1	TRUE	TRUE	TRUE	TRUE	TRUE	60.7744343927242	1	TRUE	TRUE	FALSE	1	163	NA
36	0	17	0.944666666666667	0.964666666666667	0.988666666666667	169.13898685056	178.094233680654	178.094233680654	169.13898685056	1	TRUE	TRUE	TRUE	TRUE	TRUE	8.95524683009415	0	FALSE	FALSE	FALSE	1	163	NA
36	0	18	0.616666666666667	0.708666666666667	0.728666666666667	125.42669197438	87.2954371435043	125.42669197438	87.2954371435043	1	TRUE	TRUE	TRUE	TRUE	TRUE	-38.131254830876	-1	TRUE	TRUE	TRUE	1	184	NA
36	0	19	0.480666666666667	0.580666666666667	0.584666666666667	125.760973343664	51.3066956184123	125.760973343664	51.3066956184123	0	TRUE	FALSE	TRUE	TRUE	TRUE	-74.4542777252513	-1	TRUE	TRUE	TRUE	1	166	NA
36	0	19	0.596666666666667	0.676666666666667	0.688666666666667	51.503813703292	99.0576009832844	99.0576009832844	51.503813703292	0	FALSE	FALSE	TRUE	TRUE	TRUE	47.5537872799924	0	FALSE	TRUE	FALSE	1	166	NA
36	0	19	0.776666666666667	0.876666666666667	0.896666666666667	93.9346076115458	48.5233491056517	93.9346076115458	48.5233491056517	1	TRUE	FALSE	TRUE	TRUE	TRUE	-45.411258505894	0	FALSE	TRUE	FALSE	1	166	NA
36	0	19	1.22066666666667	1.27666666666667	1.32066666666667	41.7047010118883	16.9268458206139	41.7047010118883	16.9268458206139	1	TRUE	TRUE	TRUE	TRUE	TRUE	-24.7778551912744	0	FALSE	TRUE	FALSE	1	166	NA
36	0	20	0.460666666666667	0.596666666666667	0.624666666666667	123.506216317345	211.81991535334	211.81991535334	123.506216317345	1	TRUE	TRUE	TRUE	TRUE	TRUE	88.3136990359949	1	TRUE	TRUE	TRUE	1	182	NA
36	0	20	0.944666666666667	0.992666666666667	1.02466666666667	218.18114476192	237.854891648722	237.854891648722	218.18114476192	1	TRUE	TRUE	TRUE	TRUE	TRUE	19.6737468868022	0	FALSE	TRUE	FALSE	1	182	NA
36	0	21	0.624666666666667	0.708666666666667	0.728666666666667	120.563047816212	90.5805788333464	120.563047816212	90.5805788333464	1	TRUE	FALSE	TRUE	TRUE	TRUE	-29.9824689828652	-1	TRUE	TRUE	TRUE	1	165	NA
36	0	22	0.452666666666667	0.588666666666667	0.604666666666667	130.526353273456	254.099593128697	254.099593128697	130.526353273456	1	TRUE	TRUE	TRUE	TRUE	TRUE	123.57323985524	1	TRUE	TRUE	TRUE	1	161	NA
36	0	23	0.348666666666667	0.440666666666667	0.464666666666667	130.839345691565	168.064734523459	168.064734523459	130.839345691565	1	FALSE	FALSE	FALSE	TRUE	TRUE	37.225388831895	0	FALSE	TRUE	TRUE	1	165	NA
36	0	23	0.568666666666667	0.692666666666667	0.700666666666667	169.171128641588	38.0004146415781	169.171128641588	38.0004146415781	1	TRUE	TRUE	TRUE	TRUE	TRUE	-131.17071400001	-1	TRUE	TRUE	FALSE	1	165	NA
36	0	23	0.884666666666667	0.980666666666667	0.996666666666667	43.4676709094684	81.086073468003	81.086073468003	43.4676709094684	1	FALSE	FALSE	TRUE	TRUE	TRUE	37.6184025585347	0	FALSE	TRUE	FALSE	1	165	NA
36	0	24	0.500666666666667	NA	0.552666666666667	122.184038839392	89.4953665509523	122.184038839392	89.4953665509523	0	FALSE	FALSE	FALSE	TRUE	TRUE	-32.6886722884393	0	FALSE	TRUE	TRUE	1	181	NA
36	0	24	0.552666666666667	0.664666666666667	0.676666666666667	89.4953665509523	217.822308610214	217.822308610214	89.4953665509523	1	TRUE	FALSE	TRUE	TRUE	TRUE	128.326942059262	1	TRUE	TRUE	FALSE	1	181	NA
36	0	24	0.792666666666667	0.892666666666667	0.912666666666667	224.51296703672	267.920443597204	267.920443597204	224.51296703672	1	TRUE	TRUE	TRUE	TRUE	TRUE	43.4074765604839	0	FALSE	TRUE	FALSE	1	181	NA
36	0	25	0.392666666666667	0.520666666666667	0.528666666666667	130.711412455825	21.9913366745364	130.711412455825	21.9913366745364	0	TRUE	TRUE	TRUE	TRUE	TRUE	-108.720075781289	0	FALSE	TRUE	TRUE	1	186	NA
