"subj"	"run"	"trial"	"onset"	"slowed"	"end"	"startpos"	"endpos"	"maxpos"	"minpos"	"held"	"cordir"	"corpos"	"corside"	"gtMinLen"	"intime"	"distance"	"crossFix"	"MaxMinX"	"gtMinMag"	"startatFix"	"p.tracked"	"xdat"	"reason"
5	0	12	NA	0	0	0	0	NA	NA	0	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	FALSE	FALSE	FALSE	0	185	"moving (5.238 px/60Hz) before target onset"
5	0	13	0.309583333333333	0.365	0.376875	141.272049478771	120.5755665182	141.272049478771	120.5755665182	0	FALSE	FALSE	FALSE	TRUE	TRUE	-20.6964829605711	-1	TRUE	TRUE	TRUE	1	163	NA
5	0	13	0.467916666666667	0.499583333333333	0.523333333333333	115.265931926779	103.058762391806	115.265931926779	103.058762391806	0	FALSE	FALSE	FALSE	TRUE	TRUE	-12.2071695349724	0	FALSE	TRUE	FALSE	1	163	NA
5	0	13	0.594583333333333	0.717291666666667	0.741041666666667	108.135741661534	217.358075843959	217.358075843959	108.135741661534	1	TRUE	FALSE	TRUE	TRUE	TRUE	109.222334182425	1	TRUE	TRUE	FALSE	1	163	NA
5	0	13	0.8875	0.95875	0.970625	212.679531660825	178.724020763711	212.679531660825	178.724020763711	1	FALSE	TRUE	TRUE	TRUE	TRUE	-33.9555108971138	0	FALSE	TRUE	FALSE	1	163	NA
5	0	13	1.10125	1.1725	1.19625	172.227483309077	143.820384397745	172.227483309077	143.820384397745	1	FALSE	TRUE	TRUE	TRUE	TRUE	-28.4070989113319	0	FALSE	TRUE	FALSE	1	163	NA
5	0	14	0.444166666666667	0.535208333333333	0.543125	119.824068614104	189.838585982422	189.838585982422	119.824068614104	1	TRUE	TRUE	TRUE	TRUE	TRUE	70.0145173683178	1	TRUE	TRUE	FALSE	1	182	NA
5	0	14	1.29520833333333	1.36645833333333	1.38229166666667	182.172515691246	152.843508386087	182.172515691246	152.843508386087	1	FALSE	FALSE	TRUE	TRUE	TRUE	-29.3290073051586	0	FALSE	TRUE	FALSE	1	182	NA
5	0	15	0.511458333333333	0.62625	0.646041666666667	149.224875047212	269.417283957971	269.417283957971	149.224875047212	1	TRUE	TRUE	TRUE	TRUE	TRUE	120.192408910759	0	FALSE	TRUE	FALSE	1	161	NA
5	0	15	0.970625	1.02208333333333	1.03791666666667	247.172929970598	226.864407278528	247.172929970598	226.864407278528	1	FALSE	FALSE	TRUE	TRUE	TRUE	-20.3085226920694	0	FALSE	TRUE	FALSE	1	161	NA
5	0	16	0.361041666666667	0.475833333333333	0.487708333333333	132.597935576791	8.96993238803253	132.597935576791	8.96993238803253	1	TRUE	FALSE	TRUE	TRUE	TRUE	-123.628003188758	-1	TRUE	TRUE	TRUE	1	164	NA
5	0	16	0.653958333333333	0.745	0.81625	21.6024144655286	86.5510117228962	86.5510117228962	21.6024144655286	1	FALSE	TRUE	TRUE	TRUE	TRUE	64.9485972573676	0	FALSE	TRUE	FALSE	1	164	NA
5	0	17	0.325416666666667	0.392708333333333	0.475833333333333	122.656421696871	88.5329363062159	122.656421696871	88.5329363062159	0	FALSE	FALSE	FALSE	TRUE	TRUE	-34.1234853906551	-1	TRUE	TRUE	TRUE	1	163	NA
5	0	17	0.535208333333333	0.634166666666667	0.733125	91.1029541622336	173.104396227116	173.104396227116	91.1029541622336	1	TRUE	TRUE	TRUE	TRUE	TRUE	82.0014420648825	1	TRUE	TRUE	FALSE	1	163	NA
5	0	18	NA	0	0	0	0	NA	NA	0	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	FALSE	FALSE	FALSE	0	184	"no saccades (getSacs)"
5	0	19	0.321458333333333	0.440208333333333	0.475833333333333	120.754060744834	228.043836566653	228.043836566653	120.754060744834	0	FALSE	FALSE	FALSE	TRUE	TRUE	107.289775821819	0	FALSE	TRUE	TRUE	1	166	NA
5	0	19	0.503541666666667	0.622291666666667	0.634166666666667	226.725097511554	108.879040985695	226.725097511554	108.879040985695	1	TRUE	FALSE	TRUE	TRUE	TRUE	-117.846056525858	-1	TRUE	TRUE	FALSE	1	166	NA
5	0	19	0.855833333333333	0.950833333333333	0.970625	107.136792783189	52.5184914298063	107.136792783189	52.5184914298063	1	TRUE	FALSE	TRUE	TRUE	TRUE	-54.6183013533824	0	FALSE	TRUE	TRUE	1	166	NA
5	0	20	0.368958333333333	0.491666666666667	0.527291666666667	129.817374975276	265.274838057925	265.274838057925	129.817374975276	1	TRUE	FALSE	TRUE	TRUE	TRUE	135.457463082649	0	FALSE	TRUE	TRUE	1	182	NA
5	0	20	0.693541666666667	0.764791666666667	0.804375	262.954639948863	226.84278349847	262.954639948863	226.84278349847	1	FALSE	TRUE	TRUE	TRUE	TRUE	-36.1118564503925	0	FALSE	TRUE	FALSE	1	182	NA
5	0	21	0.349166666666667	0.420416666666667	0.440208333333333	141.046113644227	176.84302075416	176.84302075416	141.046113644227	1	FALSE	FALSE	FALSE	TRUE	TRUE	35.7969071099323	0	FALSE	TRUE	TRUE	1	165	NA
5	0	21	0.669791666666667	0.733125	0.741041666666667	181.848760618132	142.557808583342	181.848760618132	142.557808583342	1	TRUE	FALSE	FALSE	TRUE	TRUE	-39.2909520347893	0	FALSE	TRUE	FALSE	1	165	NA
5	0	21	0.8875	0.95875	0.970625	140.499217727991	0.317424009909354	140.499217727991	0.317424009909354	0	TRUE	FALSE	TRUE	TRUE	TRUE	-140.181793718082	-1	TRUE	TRUE	TRUE	1	165	NA
5	0	21	1.03791666666667	1.10125	1.10916666666667	0.856414604667932	76.9793500851142	76.9793500851142	0.856414604667932	1	FALSE	FALSE	TRUE	TRUE	TRUE	76.1229354804463	0	FALSE	TRUE	FALSE	1	165	NA
5	0	22	0.681666666666667	0.796458333333333	0.808333333333333	140.740673610225	240.88055041242	240.88055041242	140.740673610225	1	TRUE	TRUE	TRUE	TRUE	TRUE	100.139876802195	0	FALSE	TRUE	TRUE	1	161	NA
5	0	23	0.65	0.741041666666667	0.81625	145.731329072748	89.0495394242862	145.731329072748	89.0495394242862	1	TRUE	FALSE	TRUE	TRUE	TRUE	-56.6817896484615	-1	TRUE	TRUE	TRUE	1	165	NA
5	0	24	0.34175	0.361333333333333	0.380916666666667	132.453989049456	140.641751140998	140.641751140998	132.453989049456	1	TRUE	FALSE	TRUE	FALSE	TRUE	8.18776209154245	1	TRUE	FALSE	TRUE	1	181	NA
5	0	24	0.48275	0.584583333333333	0.60025	138.355482658115	212.709231815955	212.709231815955	138.355482658115	1	TRUE	FALSE	TRUE	TRUE	TRUE	74.3537491578398	0	FALSE	TRUE	TRUE	1	181	NA
5	0	24	1.42275	1.58333333333333	1.58333333333333	202.667768438854	58.0531237232413	202.667768438854	58.0531237232413	1	FALSE	FALSE	FALSE	TRUE	TRUE	-144.614644715613	-1	TRUE	TRUE	FALSE	1	181	NA
5	0	25	0.475833333333333	0.555	0.562916666666667	141.874386170583	85.9109849465633	141.874386170583	85.9109849465633	1	TRUE	FALSE	TRUE	TRUE	TRUE	-55.9634012240201	-1	TRUE	TRUE	TRUE	1	186	NA
5	0	26	0.333916666666667	NA	0.36525	129.376999664799	121.797487244568	129.376999664799	121.797487244568	0	FALSE	FALSE	FALSE	FALSE	TRUE	-7.57951242023044	0	FALSE	FALSE	TRUE	1	183	NA
5	0	26	0.36525	0.38875	0.41225	121.797487244568	112.037971432029	121.797487244568	112.037971432029	1	FALSE	FALSE	FALSE	TRUE	TRUE	-9.75951581253955	0	FALSE	FALSE	FALSE	1	183	NA
5	0	26	0.545416666666667	0.627666666666667	0.639416666666667	117.954763590041	166.600313742884	166.600313742884	117.954763590041	1	TRUE	TRUE	TRUE	TRUE	TRUE	48.6455501528423	1	TRUE	TRUE	FALSE	1	183	NA
5	0	27	0.313541666666667	0.38875	0.404583333333333	143.107069487349	106.950103037259	143.107069487349	106.950103037259	1	FALSE	FALSE	FALSE	TRUE	TRUE	-36.1569664500903	0	FALSE	TRUE	TRUE	1	183	NA
5	0	27	0.630208333333333	0.725208333333333	0.745	111.749172731878	176.653315836646	176.653315836646	111.749172731878	1	TRUE	TRUE	TRUE	TRUE	TRUE	64.904143104768	1	TRUE	TRUE	FALSE	1	183	NA
5	0	28	0.289791666666667	0.384791666666667	0.396666666666667	128.878945368311	62.0753872960536	128.878945368311	62.0753872960536	1	FALSE	FALSE	FALSE	TRUE	TRUE	-66.8035580722571	0	FALSE	TRUE	TRUE	1	162	NA
5	0	28	0.594583333333333	0.705416666666667	0.784583333333333	68.9848769556229	201.766665978269	201.766665978269	68.9848769556229	1	TRUE	TRUE	TRUE	TRUE	TRUE	132.781789022646	1	TRUE	TRUE	FALSE	1	162	NA
5	0	28	1.04583333333333	1.10125	1.12104166666667	197.00282856925	175.719256818681	197.00282856925	175.719256818681	1	FALSE	FALSE	TRUE	TRUE	TRUE	-21.2835717505696	0	FALSE	TRUE	FALSE	1	162	NA
